  0.21945820E+00 -0.23505354E+01
  0.22070512E+00 -0.23485649E+01
  0.22195204E+00 -0.23465903E+01
  0.22319896E+00 -0.23446119E+01
  0.22444588E+00 -0.23426295E+01
  0.22569280E+00 -0.23406434E+01
  0.22693973E+00 -0.23386537E+01
  0.22818665E+00 -0.23366603E+01
  0.22943357E+00 -0.23346634E+01
  0.23068049E+00 -0.23326631E+01
  0.23192741E+00 -0.23306595E+01
  0.23317433E+00 -0.23286526E+01
  0.23442126E+00 -0.23266426E+01
  0.23566818E+00 -0.23246295E+01
  0.23691510E+00 -0.23226134E+01
  0.23816202E+00 -0.23205944E+01
  0.23940894E+00 -0.23185727E+01
  0.24065586E+00 -0.23165482E+01
  0.24190279E+00 -0.23145211E+01
  0.24314971E+00 -0.23124914E+01
  0.24439663E+00 -0.23104593E+01
  0.24564355E+00 -0.23084248E+01
  0.24689047E+00 -0.23063881E+01
  0.24813739E+00 -0.23043492E+01
  0.24938431E+00 -0.23023081E+01
  0.25063124E+00 -0.23002651E+01
  0.25187816E+00 -0.22982201E+01
  0.25312508E+00 -0.22961733E+01
  0.25437200E+00 -0.22941248E+01
  0.25561892E+00 -0.22920746E+01
  0.25686584E+00 -0.22900228E+01
  0.25811277E+00 -0.22879695E+01
  0.25935969E+00 -0.22859148E+01
  0.26060661E+00 -0.22838588E+01
  0.26185353E+00 -0.22818015E+01
  0.26310045E+00 -0.22797431E+01
  0.26434737E+00 -0.22776836E+01
  0.26559429E+00 -0.22756232E+01
  0.26684122E+00 -0.22735618E+01
  0.26808814E+00 -0.22714996E+01
  0.26933506E+00 -0.22694367E+01
  0.27058198E+00 -0.22673732E+01
  0.27182890E+00 -0.22653090E+01
  0.27307582E+00 -0.22632444E+01
  0.27432275E+00 -0.22611794E+01
  0.27556967E+00 -0.22591141E+01
  0.27681659E+00 -0.22570485E+01
  0.27806351E+00 -0.22549827E+01
  0.27931043E+00 -0.22529168E+01
  0.28055735E+00 -0.22508510E+01
  0.28180428E+00 -0.22487852E+01
  0.28305120E+00 -0.22467195E+01
  0.28429812E+00 -0.22446541E+01
  0.28554504E+00 -0.22425890E+01
  0.28679196E+00 -0.22405243E+01
  0.28803888E+00 -0.22384600E+01
  0.28928580E+00 -0.22363962E+01
  0.29053273E+00 -0.22343331E+01
  0.29177965E+00 -0.22322706E+01
  0.29302657E+00 -0.22302089E+01
  0.29427349E+00 -0.22281480E+01
  0.29552041E+00 -0.22260880E+01
  0.29676733E+00 -0.22240290E+01
  0.29801426E+00 -0.22219710E+01
  0.29926118E+00 -0.22199141E+01
  0.30050810E+00 -0.22178584E+01
  0.30175502E+00 -0.22158040E+01
  0.30300194E+00 -0.22137509E+01
  0.30424886E+00 -0.22116993E+01
  0.30549579E+00 -0.22096490E+01
  0.30674271E+00 -0.22076004E+01
  0.30798963E+00 -0.22055533E+01
  0.30923655E+00 -0.22035079E+01
  0.31048347E+00 -0.22014643E+01
  0.31173039E+00 -0.21994224E+01
  0.31297731E+00 -0.21973825E+01
  0.31422424E+00 -0.21953445E+01
  0.31547116E+00 -0.21933085E+01
  0.31671808E+00 -0.21912746E+01
  0.31796500E+00 -0.21892429E+01
  0.31921192E+00 -0.21872134E+01
  0.32045884E+00 -0.21851862E+01
  0.32170577E+00 -0.21831613E+01
  0.32295269E+00 -0.21811388E+01
  0.32419961E+00 -0.21791188E+01
  0.32544653E+00 -0.21771014E+01
  0.32669345E+00 -0.21750866E+01
  0.32794037E+00 -0.21730744E+01
  0.32918730E+00 -0.21710650E+01
  0.33043422E+00 -0.21690584E+01
  0.33168114E+00 -0.21670547E+01
  0.33292806E+00 -0.21650539E+01
  0.33417498E+00 -0.21630561E+01
  0.33542190E+00 -0.21610614E+01
  0.33666882E+00 -0.21590698E+01
  0.33791575E+00 -0.21570814E+01
  0.33916267E+00 -0.21550962E+01
  0.34040959E+00 -0.21531144E+01
  0.34165651E+00 -0.21511360E+01
  0.34290343E+00 -0.21491610E+01
  0.34415035E+00 -0.21471895E+01
  0.34539728E+00 -0.21452216E+01
  0.34664420E+00 -0.21432573E+01
  0.34789112E+00 -0.21412968E+01
  0.34913804E+00 -0.21393400E+01
  0.35038496E+00 -0.21373870E+01
  0.35163188E+00 -0.21354379E+01
  0.35287880E+00 -0.21334928E+01
  0.35412573E+00 -0.21315517E+01
  0.35537265E+00 -0.21296146E+01
  0.35661957E+00 -0.21276818E+01
  0.35786649E+00 -0.21257531E+01
  0.35911341E+00 -0.21238287E+01
  0.36036033E+00 -0.21219086E+01
  0.36160726E+00 -0.21199929E+01
  0.36285418E+00 -0.21180817E+01
  0.36410110E+00 -0.21161750E+01
  0.36534802E+00 -0.21142728E+01
  0.36659494E+00 -0.21123754E+01
  0.36784186E+00 -0.21104826E+01
  0.36908879E+00 -0.21085946E+01
  0.37033571E+00 -0.21067114E+01
  0.37158263E+00 -0.21048332E+01
  0.37282955E+00 -0.21029598E+01
  0.37407647E+00 -0.21010915E+01
  0.37532339E+00 -0.20992283E+01
  0.37657031E+00 -0.20973703E+01
  0.37781724E+00 -0.20955174E+01
  0.37906416E+00 -0.20936698E+01
  0.38031108E+00 -0.20918275E+01
  0.38155800E+00 -0.20899906E+01
  0.38280492E+00 -0.20881592E+01
  0.38405184E+00 -0.20863333E+01
  0.38529877E+00 -0.20845129E+01
  0.38654569E+00 -0.20826982E+01
  0.38779261E+00 -0.20808892E+01
  0.38903953E+00 -0.20790859E+01
  0.39028645E+00 -0.20772884E+01
  0.39153337E+00 -0.20754969E+01
  0.39278030E+00 -0.20737112E+01
  0.39402722E+00 -0.20719316E+01
  0.39527414E+00 -0.20701580E+01
  0.39652106E+00 -0.20683905E+01
  0.39776798E+00 -0.20666292E+01
  0.39901490E+00 -0.20648741E+01
  0.40026182E+00 -0.20631253E+01
  0.40150875E+00 -0.20613829E+01
  0.40275567E+00 -0.20596468E+01
  0.40400259E+00 -0.20579173E+01
  0.40524951E+00 -0.20561942E+01
  0.40649643E+00 -0.20544777E+01
  0.40774335E+00 -0.20527679E+01
  0.40899028E+00 -0.20510647E+01
  0.41023720E+00 -0.20493683E+01
  0.41148412E+00 -0.20476787E+01
  0.41273104E+00 -0.20459960E+01
  0.41397796E+00 -0.20443201E+01
  0.41522488E+00 -0.20426512E+01
  0.41647181E+00 -0.20409894E+01
  0.41771873E+00 -0.20393346E+01
  0.41896565E+00 -0.20376870E+01
  0.42021257E+00 -0.20360465E+01
  0.42145949E+00 -0.20344133E+01
  0.42270641E+00 -0.20327873E+01
  0.42395333E+00 -0.20311687E+01
  0.42520026E+00 -0.20295575E+01
  0.42644718E+00 -0.20279538E+01
  0.42769410E+00 -0.20263575E+01
  0.42894102E+00 -0.20247688E+01
  0.43018794E+00 -0.20231876E+01
  0.43143486E+00 -0.20216141E+01
  0.43268179E+00 -0.20200483E+01
  0.43392871E+00 -0.20184902E+01
  0.43517563E+00 -0.20169400E+01
  0.43642255E+00 -0.20153975E+01
  0.43766947E+00 -0.20138630E+01
  0.43891639E+00 -0.20123363E+01
  0.44016331E+00 -0.20108177E+01
  0.44141024E+00 -0.20093071E+01
  0.44265716E+00 -0.20078045E+01
  0.44390408E+00 -0.20063101E+01
  0.44515100E+00 -0.20048238E+01
  0.44639792E+00 -0.20033457E+01
  0.44764484E+00 -0.20018759E+01
  0.44889177E+00 -0.20004143E+01
  0.45013869E+00 -0.19989611E+01
  0.45138561E+00 -0.19975163E+01
  0.45263253E+00 -0.19960799E+01
  0.45387945E+00 -0.19946520E+01
  0.45512637E+00 -0.19932325E+01
  0.45637330E+00 -0.19918216E+01
  0.45762022E+00 -0.19904193E+01
  0.45886714E+00 -0.19890256E+01
  0.46011406E+00 -0.19876406E+01
  0.46136098E+00 -0.19862643E+01
  0.46260790E+00 -0.19848967E+01
  0.46385482E+00 -0.19835379E+01
  0.46510175E+00 -0.19821879E+01
  0.46634867E+00 -0.19808468E+01
  0.46759559E+00 -0.19795146E+01
  0.46884251E+00 -0.19781913E+01
  0.47008943E+00 -0.19768769E+01
  0.47133635E+00 -0.19755716E+01
  0.47258328E+00 -0.19742754E+01
  0.47383020E+00 -0.19729882E+01
  0.47507712E+00 -0.19717101E+01
  0.47632404E+00 -0.19704411E+01
  0.47757096E+00 -0.19691814E+01
  0.47881788E+00 -0.19679309E+01
  0.48006481E+00 -0.19666896E+01
  0.48131173E+00 -0.19654576E+01
  0.48255865E+00 -0.19642349E+01
  0.48380557E+00 -0.19630216E+01
  0.48505249E+00 -0.19618176E+01
  0.48629941E+00 -0.19606231E+01
  0.48754633E+00 -0.19594380E+01
  0.48879326E+00 -0.19582625E+01
  0.49004018E+00 -0.19570964E+01
  0.49128710E+00 -0.19559398E+01
  0.49253402E+00 -0.19547929E+01
  0.49378094E+00 -0.19536555E+01
  0.49502786E+00 -0.19525278E+01
  0.49627479E+00 -0.19514098E+01
  0.49752171E+00 -0.19503015E+01
  0.49876863E+00 -0.19492028E+01
  0.50001555E+00 -0.19481140E+01
  0.50126247E+00 -0.19470349E+01
  0.50250939E+00 -0.19459657E+01
  0.50375632E+00 -0.19449062E+01
  0.50500324E+00 -0.19438567E+01
  0.50625016E+00 -0.19428171E+01
  0.50749708E+00 -0.19417874E+01
  0.50874400E+00 -0.19407676E+01
  0.50999092E+00 -0.19397579E+01
  0.51123784E+00 -0.19387581E+01
  0.51248477E+00 -0.19377684E+01
  0.51373169E+00 -0.19367888E+01
  0.51497861E+00 -0.19358192E+01
  0.51622553E+00 -0.19348598E+01
  0.51747245E+00 -0.19339105E+01
  0.51871937E+00 -0.19329714E+01
  0.51996630E+00 -0.19320425E+01
  0.52121322E+00 -0.19311239E+01
  0.52246014E+00 -0.19302154E+01
  0.52370706E+00 -0.19293173E+01
  0.52495398E+00 -0.19284294E+01
  0.52620090E+00 -0.19275519E+01
  0.52744783E+00 -0.19266848E+01
  0.52869475E+00 -0.19258280E+01
  0.52994167E+00 -0.19249816E+01
  0.53118859E+00 -0.19241456E+01
  0.53243551E+00 -0.19233200E+01
  0.53368243E+00 -0.19225050E+01
  0.53492935E+00 -0.19217004E+01
  0.53617628E+00 -0.19209064E+01
  0.53742320E+00 -0.19201229E+01
  0.53867012E+00 -0.19193499E+01
  0.53991704E+00 -0.19185875E+01
  0.54116396E+00 -0.19178358E+01
  0.54241088E+00 -0.19170946E+01
  0.54365781E+00 -0.19163642E+01
  0.54490473E+00 -0.19156443E+01
  0.54615165E+00 -0.19149352E+01
  0.54739857E+00 -0.19142368E+01
  0.54864549E+00 -0.19135491E+01
  0.54989241E+00 -0.19128722E+01
  0.55113933E+00 -0.19122061E+01
  0.55238626E+00 -0.19115507E+01
  0.55363318E+00 -0.19109062E+01
  0.55488010E+00 -0.19102725E+01
  0.55612702E+00 -0.19096496E+01
  0.55737394E+00 -0.19090376E+01
  0.55862086E+00 -0.19084365E+01
  0.55986779E+00 -0.19078463E+01
  0.56111471E+00 -0.19072671E+01
  0.56236163E+00 -0.19066987E+01
  0.56360855E+00 -0.19061414E+01
  0.56485547E+00 -0.19055950E+01
  0.56610239E+00 -0.19050596E+01
  0.56734932E+00 -0.19045352E+01
  0.56859624E+00 -0.19040219E+01
  0.56984316E+00 -0.19035196E+01
  0.57109008E+00 -0.19030283E+01
  0.57233700E+00 -0.19025481E+01
  0.57358392E+00 -0.19020790E+01
  0.57483084E+00 -0.19016210E+01
  0.57607777E+00 -0.19011742E+01
  0.57732469E+00 -0.19007384E+01
  0.57857161E+00 -0.19003138E+01
  0.57981853E+00 -0.18999004E+01
  0.58106545E+00 -0.18994981E+01
  0.58231237E+00 -0.18991071E+01
  0.58355930E+00 -0.18987272E+01
  0.58480622E+00 -0.18983585E+01
  0.58605314E+00 -0.18980010E+01
  0.58730006E+00 -0.18976548E+01
  0.58854698E+00 -0.18973198E+01
  0.58979390E+00 -0.18969961E+01
  0.59104083E+00 -0.18966837E+01
  0.59228775E+00 -0.18963825E+01
  0.59353467E+00 -0.18960926E+01
  0.59478159E+00 -0.18958140E+01
  0.59602851E+00 -0.18955466E+01
  0.59727543E+00 -0.18952907E+01
  0.59852235E+00 -0.18950460E+01
  0.59976928E+00 -0.18948126E+01
  0.60101620E+00 -0.18945906E+01
  0.60226312E+00 -0.18943799E+01
  0.60351004E+00 -0.18941806E+01
  0.60475696E+00 -0.18939926E+01
  0.60600388E+00 -0.18938160E+01
  0.60725081E+00 -0.18936508E+01
  0.60849773E+00 -0.18934969E+01
  0.60974465E+00 -0.18933544E+01
  0.61099157E+00 -0.18932233E+01
  0.61223849E+00 -0.18931036E+01
  0.61348541E+00 -0.18929953E+01
  0.61473234E+00 -0.18928983E+01
  0.61597926E+00 -0.18928128E+01
  0.61722618E+00 -0.18927387E+01
  0.61847310E+00 -0.18926759E+01
  0.61972002E+00 -0.18926246E+01
  0.62096694E+00 -0.18925846E+01
  0.62221386E+00 -0.18925561E+01
  0.62346079E+00 -0.18925390E+01
  0.62470771E+00 -0.18925333E+01
  0.62595463E+00 -0.18925221E+01
  0.62720155E+00 -0.18924884E+01
  0.62844847E+00 -0.18924323E+01
  0.62969539E+00 -0.18923537E+01
  0.63094232E+00 -0.18922527E+01
  0.63218924E+00 -0.18921293E+01
  0.63343616E+00 -0.18919834E+01
  0.63468308E+00 -0.18918151E+01
  0.63593000E+00 -0.18916244E+01
  0.63717692E+00 -0.18914112E+01
  0.63842384E+00 -0.18911756E+01
  0.63967077E+00 -0.18909176E+01
  0.64091769E+00 -0.18906371E+01
  0.64216461E+00 -0.18903343E+01
  0.64341153E+00 -0.18900090E+01
  0.64465845E+00 -0.18896614E+01
  0.64590537E+00 -0.18892914E+01
  0.64715230E+00 -0.18888990E+01
  0.64839922E+00 -0.18884842E+01
  0.64964614E+00 -0.18880471E+01
  0.65089306E+00 -0.18875876E+01
  0.65213998E+00 -0.18871057E+01
  0.65338690E+00 -0.18866016E+01
  0.65463383E+00 -0.18860751E+01
  0.65588075E+00 -0.18855263E+01
  0.65712767E+00 -0.18849552E+01
  0.65837459E+00 -0.18843618E+01
  0.65962151E+00 -0.18837462E+01
  0.66086843E+00 -0.18831083E+01
  0.66211535E+00 -0.18824482E+01
  0.66336228E+00 -0.18817658E+01
  0.66460920E+00 -0.18810613E+01
  0.66585612E+00 -0.18803345E+01
  0.66710304E+00 -0.18795856E+01
  0.66834996E+00 -0.18788145E+01
  0.66959688E+00 -0.18780213E+01
  0.67084381E+00 -0.18772060E+01
  0.67209073E+00 -0.18763686E+01
  0.67333765E+00 -0.18755091E+01
  0.67458457E+00 -0.18746276E+01
  0.67583149E+00 -0.18737241E+01
  0.67707841E+00 -0.18727985E+01
  0.67832534E+00 -0.18718510E+01
  0.67957226E+00 -0.18708816E+01
  0.68081918E+00 -0.18698902E+01
  0.68206610E+00 -0.18688770E+01
  0.68331302E+00 -0.18678418E+01
  0.68455994E+00 -0.18667849E+01
  0.68580686E+00 -0.18657062E+01
  0.68705379E+00 -0.18646056E+01
  0.68830071E+00 -0.18634834E+01
  0.68954763E+00 -0.18623394E+01
  0.69079455E+00 -0.18611738E+01
  0.69204147E+00 -0.18599866E+01
  0.69328839E+00 -0.18587777E+01
  0.69453532E+00 -0.18575473E+01
  0.69578224E+00 -0.18562954E+01
  0.69702916E+00 -0.18550220E+01
  0.69827608E+00 -0.18537272E+01
  0.69952300E+00 -0.18524110E+01
  0.70076992E+00 -0.18510734E+01
  0.70201685E+00 -0.18497145E+01
  0.70326377E+00 -0.18483344E+01
  0.70451069E+00 -0.18469330E+01
  0.70575761E+00 -0.18455104E+01
  0.70700453E+00 -0.18440668E+01
  0.70825145E+00 -0.18426020E+01
  0.70949837E+00 -0.18411162E+01
  0.71074530E+00 -0.18396094E+01
  0.71199222E+00 -0.18380817E+01
  0.71323914E+00 -0.18365332E+01
  0.71448606E+00 -0.18349637E+01
  0.71573298E+00 -0.18333736E+01
  0.71697990E+00 -0.18317627E+01
  0.71822683E+00 -0.18301311E+01
  0.71947375E+00 -0.18284789E+01
  0.72072067E+00 -0.18268062E+01
  0.72196759E+00 -0.18251130E+01
  0.72321451E+00 -0.18233993E+01
  0.72446143E+00 -0.18216652E+01
  0.72570836E+00 -0.18199109E+01
  0.72695528E+00 -0.18181362E+01
  0.72820220E+00 -0.18163414E+01
  0.72944912E+00 -0.18145265E+01
  0.73069604E+00 -0.18126914E+01
  0.73194296E+00 -0.18108363E+01
  0.73318988E+00 -0.18089613E+01
  0.73443681E+00 -0.18070664E+01
  0.73568373E+00 -0.18051517E+01
  0.73693065E+00 -0.18032172E+01
  0.73817757E+00 -0.18012630E+01
  0.73942449E+00 -0.17992892E+01
  0.74067141E+00 -0.17972958E+01
  0.74191834E+00 -0.17952829E+01
  0.74316526E+00 -0.17932506E+01
  0.74441218E+00 -0.17911989E+01
  0.74565910E+00 -0.17891279E+01
  0.74690602E+00 -0.17870377E+01
  0.74815294E+00 -0.17849283E+01
  0.74939986E+00 -0.17827997E+01
  0.75064679E+00 -0.17806522E+01
  0.75189371E+00 -0.17784857E+01
  0.75314063E+00 -0.17763003E+01
  0.75438755E+00 -0.17740960E+01
  0.75563447E+00 -0.17718730E+01
  0.75688139E+00 -0.17696312E+01
  0.75812832E+00 -0.17673709E+01
  0.75937524E+00 -0.17650920E+01
  0.76062216E+00 -0.17627945E+01
  0.76186908E+00 -0.17604787E+01
  0.76311600E+00 -0.17581445E+01
  0.76436292E+00 -0.17557920E+01
  0.76560985E+00 -0.17534212E+01
  0.76685677E+00 -0.17510323E+01
  0.76810369E+00 -0.17486253E+01
  0.76935061E+00 -0.17462002E+01
  0.77059753E+00 -0.17437572E+01
  0.77184445E+00 -0.17412963E+01
  0.77309137E+00 -0.17388176E+01
  0.77433830E+00 -0.17363211E+01
  0.77558522E+00 -0.17338069E+01
  0.77683214E+00 -0.17312750E+01
  0.77807906E+00 -0.17287256E+01
  0.77932598E+00 -0.17261587E+01
  0.78057290E+00 -0.17235743E+01
  0.78181983E+00 -0.17209726E+01
  0.78306675E+00 -0.17183535E+01
  0.78431367E+00 -0.17157172E+01
  0.78556059E+00 -0.17130638E+01
  0.78680751E+00 -0.17103932E+01
  0.78805443E+00 -0.17077055E+01
  0.78930136E+00 -0.17050009E+01
  0.79054828E+00 -0.17022793E+01
  0.79179520E+00 -0.16995408E+01
  0.79304212E+00 -0.16967856E+01
  0.79428904E+00 -0.16940136E+01
  0.79553596E+00 -0.16912250E+01
  0.79678288E+00 -0.16884198E+01
  0.79802981E+00 -0.16855980E+01
  0.79927673E+00 -0.16827597E+01
  0.80052365E+00 -0.16799050E+01
  0.80177057E+00 -0.16770340E+01
  0.80301749E+00 -0.16741467E+01
  0.80426441E+00 -0.16712432E+01
  0.80551134E+00 -0.16683235E+01
  0.80675826E+00 -0.16653877E+01
  0.80800518E+00 -0.16624360E+01
  0.80925210E+00 -0.16594682E+01
  0.81049902E+00 -0.16564846E+01
  0.81174594E+00 -0.16534852E+01
  0.81299287E+00 -0.16504700E+01
  0.81423979E+00 -0.16474392E+01
  0.81548671E+00 -0.16443927E+01
  0.81673363E+00 -0.16413308E+01
  0.81798055E+00 -0.16382533E+01
  0.81922747E+00 -0.16351605E+01
  0.82047439E+00 -0.16320523E+01
  0.82172132E+00 -0.16289289E+01
  0.82296824E+00 -0.16257903E+01
  0.82421516E+00 -0.16226366E+01
  0.82546208E+00 -0.16194680E+01
  0.82670900E+00 -0.16162843E+01
  0.82795592E+00 -0.16130859E+01
  0.82920285E+00 -0.16098726E+01
  0.83044977E+00 -0.16066447E+01
  0.83169669E+00 -0.16034021E+01
  0.83294361E+00 -0.16001450E+01
  0.83419053E+00 -0.15968735E+01
  0.83543745E+00 -0.15935876E+01
  0.83668437E+00 -0.15902874E+01
  0.83793130E+00 -0.15869731E+01
  0.83917822E+00 -0.15836446E+01
  0.84042514E+00 -0.15803022E+01
  0.84167206E+00 -0.15769459E+01
  0.84291898E+00 -0.15735758E+01
  0.84416590E+00 -0.15701919E+01
  0.84541283E+00 -0.15667945E+01
  0.84665975E+00 -0.15633835E+01
  0.84790667E+00 -0.15599591E+01
  0.84915359E+00 -0.15565214E+01
  0.85040051E+00 -0.15530705E+01
  0.85164743E+00 -0.15496065E+01
  0.85289436E+00 -0.15461295E+01
  0.85414128E+00 -0.15426396E+01
  0.85538820E+00 -0.15391370E+01
  0.85663512E+00 -0.15356217E+01
  0.85788204E+00 -0.15320938E+01
  0.85912896E+00 -0.15285535E+01
  0.86037588E+00 -0.15250009E+01
  0.86162281E+00 -0.15214360E+01
  0.86286973E+00 -0.15178591E+01
  0.86411665E+00 -0.15142702E+01
  0.86536357E+00 -0.15106695E+01
  0.86661049E+00 -0.15070570E+01
  0.86785741E+00 -0.15034329E+01
  0.86910434E+00 -0.14997974E+01
  0.87035126E+00 -0.14961505E+01
  0.87159818E+00 -0.14924923E+01
